;ID_CLIENT;DEPENDANTS;CHILD_TOTAL;PERSONAL_INCOME;LOAN_NUM_TOTAL;LOAN_NUM_CLOSED;GENDER;SOCSTATUS_WORK_FL;SOCSTATUS_PENS_FL;AGE;AGREEMENT_RK;TARGET
3833;106813668;0;0;6000.0;1;1;1;0;1;55;66082072;0
3834;106816012;0;0;25000.0;2;2;1;1;0;53;67161122;0
3835;106806971;0;0;50000.0;1;0;0;1;0;38;61307482;0
3836;106817918;1;2;5000.0;2;1;1;0;1;52;74181178;0
3837;106809550;0;0;11000.0;1;0;0;1;0;24;62377590;0
3838;106819204;1;1;8000.0;2;2;1;1;0;37;75008848;0
3839;106817428;1;1;15000.0;1;0;0;1;0;30;73827460;0
3840;106815673;0;2;15000.0;4;4;1;1;1;61;67069311;0
3841;106807953;1;1;10000.0;1;0;1;1;0;31;61836374;0
3842;106809302;0;0;40000.0;1;1;0;1;0;26;62244134;0
3843;106817830;0;0;7000.0;1;0;1;0;1;52;74040521;0
3844;106815165;1;1;6000.0;1;0;1;1;0;28;66890538;1
3845;106811675;0;3;10000.0;1;0;0;1;0;48;63998685;0
3846;106806977;1;1;12000.0;1;1;1;1;0;36;61308288;0
3847;106805463;1;2;15000.0;1;0;0;1;0;44;60398623;0
3848;106818058;2;2;20000.0;1;0;1;1;0;41;74280686;1
3849;106815706;0;0;15000.0;4;4;0;1;0;29;67074553;0
3850;106811521;0;0;15000.0;1;0;0;1;0;28;63918955;0
3851;106809652;0;1;8000.0;1;0;1;0;1;53;62391257;0
3852;106807843;0;3;10000.0;1;0;0;1;0;57;61532226;0
3853;106806093;1;1;10000.0;1;0;0;1;0;33;61107290;0
3854;106810440;0;0;35000.0;1;0;0;1;0;28;62804151;0
3855;106819258;1;1;22000.0;2;1;1;1;0;37;75023319;0
3856;106811178;0;2;5200.0;1;0;1;0;1;63;63603048;0
3857;106807992;0;1;18000.0;1;0;1;1;0;52;61842733;0
3858;106813064;0;0;12000.0;1;0;1;1;0;45;65203883;0
3859;106805205;1;5;30000.0;1;0;0;1;0;49;60112964;0
3860;106806758;0;1;8000.0;1;1;1;1;0;32;61250452;0
3861;106815209;1;1;12000.0;1;0;1;1;0;34;66898372;0
3862;106816463;2;1;40000.0;1;0;0;1;0;32;67315784;0
3863;106807633;0;0;40000.0;1;0;0;1;0;33;61462378;0
3864;106808215;0;0;41900.0;1;1;1;1;0;32;61924903;0
3865;106811495;0;1;9000.0;1;0;1;1;0;38;63916483;0
3866;106812521;2;2;6000.0;1;1;1;1;0;39;64584269;0
3867;106818980;3;1;20000.0;4;2;1;1;0;37;74956268;0
3868;106812343;0;0;16000.0;1;0;0;1;0;26;64470691;0
3869;106805561;2;2;15000.0;1;0;1;1;0;33;60449570;0
3870;106804832;1;1;17000.0;1;0;0;1;0;49;60046311;0
3871;106811962;0;1;9000.0;1;0;1;1;0;52;64366842;0
3872;106817383;1;1;7500.0;1;1;1;1;0;47;73820751;0
3873;106818746;2;2;18000.0;2;2;0;1;0;39;74820980;1
3874;106809677;1;1;8000.0;1;0;1;1;0;32;62430963;0
3875;106810761;0;0;13000.0;1;0;1;1;0;48;63009968;0
3876;106809578;0;1;8000.0;1;0;1;1;0;51;62380759;0
3877;106812182;0;0;15000.0;1;0;1;1;0;42;64442372;0
3878;106817709;0;1;7000.0;3;2;1;1;0;58;74019472;0
3879;106818578;2;2;10000.0;1;1;1;1;0;38;74646040;0
3880;106814946;1;1;19000.0;1;1;0;1;0;41;66829087;1
3881;106819481;0;0;10000.0;1;0;1;1;0;23;75275956;0
3882;106805042;1;2;28000.0;1;0;1;1;1;53;60091946;0
3883;106808361;2;2;5000.0;1;0;1;1;0;36;61956720;0
3884;106812924;0;2;4600.0;1;0;1;1;0;47;64902250;1
3885;106814925;0;2;4000.0;2;2;1;1;0;45;66781598;0
3886;106808662;1;1;8000.0;1;0;1;1;0;31;62030090;0
3887;106809029;0;0;25000.0;1;0;0;1;0;30;62143555;0
3888;106819177;0;0;19000.0;1;0;1;1;0;32;75003989;1
3889;106804379;0;0;7000.0;1;1;1;1;0;43;59912659;0
3890;106813086;2;2;20000.0;1;0;1;1;0;40;65206359;0
3891;106817799;0;0;7000.0;1;0;1;1;0;49;74035570;0
3892;106817646;1;1;4700.0;2;1;1;1;0;37;74009711;0
3893;106815869;0;0;24000.0;2;2;0;1;0;29;67142374;0
3894;106816283;0;2;12000.0;1;0;1;0;1;63;67221436;0
3895;106817109;0;2;10000.0;1;0;1;1;0;51;72270711;0
3896;106816160;2;2;20000.0;2;2;0;1;0;37;67203473;0
3897;106818957;0;2;5000.0;2;1;0;1;0;54;74951605;0
3898;106816269;2;2;12000.0;1;0;1;1;0;26;67218880;0
3899;106811342;0;0;20000.0;1;0;1;1;0;52;63895092;0
3900;106819263;0;0;17000.0;1;1;0;1;0;51;75024561;0
3901;106817764;0;0;5000.0;1;1;1;1;0;53;74029046;0
3902;106808781;0;0;30000.0;1;0;0;1;0;50;62080433;0
3903;106810947;0;0;30000.0;1;0;0;1;0;47;63319729;0
3904;106813973;0;0;9000.0;2;2;1;1;0;52;66327751;0
3905;106819530;0;0;6000.0;1;1;0;0;1;60;75283082;0
3906;106810187;1;1;15000.0;1;0;1;1;0;28;62606883;1
3907;106809786;1;1;10000.0;1;1;1;1;0;35;62446341;1
3908;106812535;2;2;8000.0;2;1;1;1;0;36;64586617;0
3909;106813707;0;0;12000.0;1;1;1;1;0;51;66087117;1
3910;106813854;2;2;11000.0;1;0;0;1;0;33;66197493;1
3911;106818627;0;0;25000.0;2;2;1;1;0;30;74653456;0
3912;106809343;0;0;14500.0;1;0;1;1;0;39;62249174;0
3913;106814400;0;0;15000.0;1;1;1;1;0;25;66659519;0
3914;106815355;2;2;7000.0;1;0;0;1;0;36;66917196;0
3915;106811703;0;0;30000.0;1;1;1;1;0;51;64003166;0
3916;106817108;0;0;7000.0;1;0;1;1;0;24;72270472;1
3917;106816999;1;3;5000.0;1;0;1;1;0;44;67543236;0
3918;106807490;0;0;6500.0;2;2;0;1;0;53;61440770;0
3919;106807550;0;0;21000.0;2;1;1;1;0;28;61450615;0
3920;106811734;2;2;10000.0;1;1;0;1;0;33;64277023;0
3921;106808554;0;1;7400.0;1;0;1;0;1;58;62016417;0
3922;106812052;0;2;6000.0;1;0;1;1;0;47;64422448;0
3923;106815962;1;1;15000.0;5;4;0;1;0;32;67153891;0
3924;106815724;0;2;14000.0;2;1;1;1;0;49;67078512;0
3925;106807061;0;0;18000.0;2;1;1;1;0;31;61352983;0
3926;106816524;0;3;8900.0;1;0;1;0;1;53;67322995;0
3927;106806082;1;2;9000.0;1;0;1;1;0;47;61106177;0
3928;106811433;1;3;6000.0;1;0;1;0;1;47;63908461;0
3929;106818156;0;0;15500.0;1;1;1;1;0;25;74475023;0
3930;106808093;2;2;13500.0;1;1;0;1;0;40;61863426;0
3931;106817020;0;0;6500.0;1;0;1;1;0;42;67545860;0
3932;106808383;3;3;10000.0;1;0;1;1;0;35;61958767;1
3933;106806362;0;0;15000.0;1;0;1;1;0;27;61143695;1
3934;106809341;0;3;9000.0;1;0;1;1;0;53;62249125;1
3935;106813345;1;1;12000.0;1;1;1;1;0;24;65404350;0
3936;106818002;1;3;7000.0;1;1;0;1;0;47;74193191;0
3937;106812172;0;0;15000.0;1;1;1;1;0;36;64441012;0
3938;106818254;0;1;15000.0;2;2;1;1;0;43;74487336;0
3939;106809052;2;2;30000.0;1;0;0;1;0;45;62145613;0
3940;106804911;2;3;8600.0;1;1;1;1;0;42;60055339;0
3941;106807199;2;2;25000.0;1;0;0;1;0;34;61372123;0
3942;106813370;0;0;9000.0;1;1;1;1;0;26;65411400;0
3943;106818199;2;2;15000.0;1;0;1;1;0;37;74480520;0
3944;106817966;1;1;4900.0;1;1;1;1;0;33;74188977;0
3945;106808776;3;3;16000.0;1;0;0;1;0;43;62079038;1
3946;106818501;0;0;8500.0;2;2;0;1;0;30;74561361;0
3947;106813525;0;0;5000.0;1;1;1;1;0;26;65491720;0
3948;106814999;1;1;20000.0;6;6;0;1;0;35;66837137;0
3949;106808406;0;0;7000.0;1;0;1;1;0;44;61960556;0
3950;106816755;2;2;15000.0;1;0;0;1;0;35;67425824;0
3951;106818950;2;2;8000.0;2;2;1;1;0;36;74948856;0
3952;106811191;1;2;15000.0;1;0;1;1;0;41;63604293;0
3953;106805506;1;2;7000.0;1;0;1;1;0;45;60443957;0
3954;106809916;1;1;20000.0;1;1;1;1;0;36;62495997;0
3955;106813121;0;0;30000.0;1;0;1;1;1;55;65214651;0
3956;106818086;1;1;8000.0;1;1;1;1;0;34;74463378;0
3957;106816483;0;0;12000.0;1;0;1;1;0;41;67318808;0
3958;106811932;0;3;5200.0;1;0;1;0;1;56;64362162;0
3959;106816869;0;2;12000.0;2;1;1;1;0;45;67439654;1
3960;106816333;1;2;10000.0;3;3;1;1;0;50;67227500;0
3961;106812210;0;1;15000.0;1;0;1;1;0;27;64445948;0
3962;106815478;2;1;10000.0;1;0;0;1;0;22;66969639;0
3963;106815906;0;1;11000.0;3;2;1;1;0;55;67147232;0
3964;106809556;2;1;18000.0;1;0;0;1;0;36;62378454;0
3965;106814369;1;1;10000.0;2;2;1;1;0;38;66599218;0
3966;106807151;0;0;13000.0;1;0;0;1;0;53;61366187;0
3967;106816873;1;1;15000.0;2;1;0;1;0;34;67440265;0
3968;106814245;2;2;11000.0;2;2;1;1;0;34;66532779;0
3969;106811385;0;0;12000.0;1;0;1;1;0;38;63901783;0
3970;106811834;1;1;12000.0;2;0;1;1;0;30;64343942;0
3971;106805829;0;0;12000.0;1;1;0;1;0;30;61036343;0
3972;106809574;2;2;10000.0;1;0;0;1;0;44;62380087;0
3973;106807610;1;3;8500.0;3;2;1;1;0;41;61460250;1
3974;106806753;0;2;40000.0;1;1;0;1;0;46;61250147;0
3975;106815971;0;0;8000.0;2;2;0;1;0;34;67155721;0
3976;106809857;2;2;15000.0;1;1;0;1;0;41;62487913;0
3977;106806639;0;0;10000.0;1;0;1;0;1;56;61237099;0
3978;106809744;0;2;8000.0;1;0;1;1;0;30;62439386;0
3979;106815885;0;0;10000.0;4;3;1;1;0;37;67144294;0
3980;106804852;0;0;6500.0;1;1;1;1;0;54;60049502;0
3981;106806477;0;2;15000.0;1;0;0;1;0;37;61160281;0
3982;106809851;1;1;25000.0;1;1;1;1;0;36;62487290;0
3983;106816884;1;1;12000.0;1;0;0;1;0;36;67443385;0
3984;106814632;2;2;12000.0;2;2;1;1;0;40;66745592;0
3985;106809712;0;0;8000.0;1;1;0;1;0;48;62435680;0
3986;106816605;2;2;12000.0;2;2;1;1;0;34;67333366;0
3987;106807320;2;2;8000.0;1;0;1;1;0;25;61413586;0
3988;106818896;0;0;18000.0;2;1;0;1;0;40;74845266;0
3989;106812985;0;0;8000.0;1;0;1;0;1;62;64913015;0
3990;106816885;0;1;10000.0;2;1;1;1;0;30;67443402;0
3991;106815023;1;1;16000.0;2;2;0;1;0;28;66841116;0
3992;106807299;1;0;18000.0;1;0;1;1;0;39;61383235;0
3993;106814469;1;1;9500.0;6;5;1;1;0;31;66673796;0
3994;106807328;0;0;15000.0;1;0;1;1;0;48;61414373;0
3995;106806175;0;0;25000.0;1;0;1;1;0;45;61115094;0
3996;106809032;2;2;15000.0;1;0;1;1;0;32;62143679;0
3997;106814811;0;0;13000.0;1;1;1;1;0;26;66767641;1
3998;106804813;2;2;7000.0;1;0;1;1;0;37;60044590;1
3999;106810596;1;1;25000.0;1;0;1;1;0;27;62988035;1
4000;106814738;1;1;18000.0;4;4;1;1;0;44;66757331;0
4001;106814410;0;0;20000.0;1;1;1;1;0;23;66662257;1
4002;106814162;0;0;17000.0;2;2;1;1;1;59;66519655;0
4003;106819261;1;1;20000.0;1;1;1;1;0;40;75024323;1
4004;106819116;0;0;12000.0;1;1;1;1;0;60;74993037;0
4005;106808783;1;1;15000.0;1;0;0;1;0;47;62080530;1
4006;106809564;1;1;14300.0;1;0;0;1;0;32;62379166;0
4007;106804828;1;1;23000.0;1;0;1;1;0;45;60045661;0
4008;106804925;1;1;13000.0;1;1;1;1;0;27;60057571;0
4009;106813151;1;1;11000.0;1;0;1;0;1;43;65226203;0
4010;106816572;2;2;10000.0;2;1;1;1;0;32;67330256;0
4011;106811194;0;0;25000.0;1;0;1;1;0;49;63604859;0
4012;106809065;4;4;22000.0;1;0;1;1;0;41;62146494;1
4013;106813409;0;0;7000.0;2;2;1;1;0;26;65416769;0
4014;106815339;0;0;6500.0;1;0;1;1;0;29;66914711;0
4015;106813795;0;0;10000.0;1;0;1;1;0;25;66192348;0
4016;106806232;1;1;7000.0;1;1;1;1;0;27;61121032;0
4017;106815774;1;1;8500.0;5;5;0;1;0;39;67086107;0
4018;106809346;0;6;7000.0;1;0;1;1;1;60;62249518;0
4019;106805660;1;1;25000.0;1;0;1;1;0;33;60460634;0
4020;106814763;0;0;9000.0;2;2;1;1;0;27;66760539;0
4021;106814137;0;0;5000.0;3;3;1;1;1;64;66432530;0
4022;106808427;0;2;20000.0;1;0;1;1;0;53;61962587;0
4023;106819365;0;1;20000.0;1;0;1;1;0;48;75072453;1
4024;106805692;3;3;7000.0;1;0;1;1;0;39;60464163;0
4025;106814387;0;1;10000.0;2;2;0;1;0;51;66657578;0
4026;106807632;1;1;27000.0;1;1;0;1;0;31;61462263;0
4027;106805849;1;1;29500.0;1;1;1;1;0;38;61047184;0
4028;106805277;0;1;6500.0;1;1;1;1;0;46;60188524;0
4029;106808623;0;0;4500.0;1;0;0;0;1;55;62024649;0
4030;106805359;2;2;12000.0;1;0;0;1;0;26;60383196;0
4031;106814932;1;1;10000.0;2;2;1;1;0;35;66782570;1
4032;106812334;1;1;10000.0;1;0;1;1;0;31;64469147;0
4033;106814386;1;1;9500.0;3;3;0;1;0;32;66657205;0
4034;106814541;0;0;23000.0;2;2;1;1;0;30;66709308;0
4035;106817157;0;0;10000.0;1;0;1;1;0;41;72278938;1
4036;106806797;1;2;16000.0;1;0;1;1;0;38;61255257;0
4037;106817989;0;0;6500.0;2;2;1;0;1;56;74191989;0
4038;106812884;0;0;7000.0;1;0;1;0;1;66;64895498;0
4039;106816487;1;1;15000.0;2;1;1;1;0;37;67319125;0
4040;106805884;0;0;15000.0;1;1;0;1;0;25;61054475;0
4041;106806416;0;0;15000.0;1;0;1;1;0;44;61150368;0
4042;106817218;2;2;6000.0;1;0;1;0;1;58;72287450;0
4043;106810436;2;3;15000.0;1;0;0;1;0;41;62803384;0
4044;106810600;1;1;7800.0;1;0;1;1;0;27;62988314;0
4045;106805400;1;0;45000.0;1;0;0;1;0;33;60387964;0
4046;106812676;2;2;15000.0;1;0;1;1;0;31;64829441;0
4047;106814460;1;1;7000.0;2;2;1;1;0;32;66671165;0
4048;106804855;0;0;7000.0;1;0;1;1;0;53;60049627;0
4049;106812770;0;0;12000.0;1;0;1;1;0;44;64844335;0
4050;106812118;0;1;22000.0;2;0;1;1;0;56;64433416;0
4051;106807326;0;2;11000.0;1;0;1;1;0;41;61413891;0
4052;106815221;1;1;10000.0;4;3;0;1;0;38;66899382;0
4053;106815955;0;0;13000.0;1;1;1;1;0;25;67152903;1
4054;106807330;0;0;5000.0;1;0;1;1;0;49;61414843;0
4055;106812531;0;2;35000.0;1;1;1;1;0;42;64585790;1
4056;106812401;0;2;7000.0;1;0;1;1;0;53;64554053;0
4057;106812671;1;2;20000.0;1;0;0;1;0;44;64828804;0
4058;106818457;2;2;10000.0;2;2;1;1;0;29;74553007;0
4059;106805209;1;2;8000.0;1;0;1;1;0;35;60113477;0
4060;106809637;0;1;20000.0;1;0;1;1;0;47;62389487;0
4061;106811402;0;2;22000.0;1;0;1;1;0;62;63903576;1
4062;106818791;0;0;40000.0;1;0;1;1;0;29;74830295;1
4063;106805555;0;2;25000.0;1;0;0;1;0;54;60448961;0
4064;106813870;1;2;6000.0;1;0;1;1;0;41;66198973;0
4065;106808675;0;0;10000.0;1;0;0;1;0;22;62031990;0
4066;106815348;0;0;13000.0;2;1;1;1;0;28;66915898;0
4067;106816047;0;0;12000.0;4;4;1;1;0;43;67166039;0
4068;106813980;1;1;10000.0;2;2;1;1;0;45;66328934;1
4069;106814441;0;0;4600.0;2;2;1;0;1;61;66667297;0
4070;106805548;0;2;13000.0;1;0;1;1;0;49;60448615;0
4071;106805149;2;2;7400.0;1;1;1;1;0;36;60105802;0
4072;106812614;0;0;9000.0;1;1;1;1;0;27;64601236;0
4073;106814552;0;0;15000.0;2;2;1;1;0;48;66711426;0
4074;106817313;0;0;10000.0;1;0;1;1;0;48;72298442;0
4075;106810371;1;1;10000.0;1;0;0;1;0;47;62783362;0
4076;106813726;1;1;10000.0;1;1;1;1;0;43;66090282;1
4077;106804667;0;0;6000.0;1;1;0;1;0;26;59962281;0
4078;106817054;0;0;12000.0;1;0;1;1;0;22;67550221;1
4079;106809402;1;1;8000.0;1;0;1;1;0;25;62256740;0
4080;106812316;2;2;10000.0;1;0;1;1;0;38;64466919;0
4081;106811573;0;1;15000.0;1;1;1;1;1;60;63983776;0
4082;106807444;0;2;15000.0;1;0;0;1;0;35;61431294;0
4083;106818342;0;2;8000.0;1;1;0;0;1;58;74529736;0
4084;106804853;0;0;7000.0;1;0;0;1;0;57;60049582;0
4085;106806804;1;2;9500.0;1;0;1;1;0;42;61256341;1
4086;106804698;0;0;30000.0;1;1;0;1;0;43;59967858;0
4087;106818264;0;0;17000.0;1;1;1;1;0;42;74488710;0
4088;106812031;0;2;15000.0;1;0;1;1;0;48;64377787;0
4089;106813460;1;1;5000.0;1;1;1;1;0;24;65421489;0
4090;106818306;0;6;9000.0;1;1;1;1;1;58;74523153;0
4091;106814832;0;1;25000.0;2;2;0;1;0;33;66770570;0
4092;106807853;0;2;9000.0;1;1;1;1;0;43;61533148;0
4093;106810310;0;0;10000.0;1;0;0;1;0;25;62629073;0
4094;106808630;1;1;8000.0;1;0;1;1;0;33;62026630;0
4095;106810980;0;0;5000.0;1;0;1;1;0;51;63324835;0
4096;106816339;0;4;15000.0;1;1;1;1;1;61;67228164;0
4097;106807475;1;1;8200.0;2;1;1;1;0;38;61436346;0
4098;106811981;1;1;15000.0;2;1;1;1;0;29;64370996;0
4099;106818489;0;0;5000.0;3;3;0;1;0;33;74558748;0
4100;106808875;1;1;16000.0;1;0;1;1;0;31;62092622;0
4101;106818143;2;2;15000.0;2;2;1;1;0;39;74472203;0
4102;106818083;0;1;15000.0;2;2;1;1;0;44;74463098;0
4103;106814592;0;2;15000.0;6;6;1;1;1;57;66739118;0
4104;106808424;0;1;10000.0;1;0;1;1;0;43;61962438;0
4105;106813513;0;0;12000.0;1;1;1;1;0;23;65488846;0
4106;106809522;0;2;20000.0;1;0;1;1;0;48;62372390;0
4107;106816761;0;0;10000.0;2;1;1;1;1;56;67426275;0
4108;106817841;0;0;7000.0;1;0;1;1;0;36;74042362;0
4109;106811627;0;1;10000.0;1;0;1;1;0;34;63990870;0
4110;106807846;0;0;6000.0;1;0;1;1;0;36;61532469;0
4111;106807667;1;1;25000.0;2;1;1;1;0;44;61468004;0
4112;106804431;0;2;10000.0;1;1;1;0;1;54;59917902;0
4113;106817262;0;2;12000.0;1;0;1;1;1;54;72291227;1
4114;106811884;0;0;11000.0;1;0;1;1;0;32;64353292;0
4115;106815966;0;1;17000.0;2;2;1;1;0;46;67155051;0
4116;106806121;0;0;20000.0;1;1;1;1;0;52;61109099;0
4117;106814792;1;1;9500.0;1;1;1;1;0;30;66765253;0
4118;106811430;2;2;5000.0;1;0;1;1;0;31;63908305;0
4119;106813939;0;0;4515.0;2;2;0;0;1;59;66322461;0
4120;106810828;1;2;10000.0;1;0;1;1;0;33;63094450;0
4121;106812434;0;0;7000.0;1;0;1;0;1;56;64559622;0
4122;106818665;0;0;10000.0;2;1;1;1;0;27;74657132;0
4123;106810837;2;2;4300.0;1;0;1;1;0;33;63097015;0
4124;106805266;1;1;8000.0;1;0;1;1;0;41;60186260;0
4125;106805475;0;3;6000.0;1;0;1;0;1;57;60400590;0
4126;106817999;1;1;7000.0;2;1;1;0;1;36;74193007;0
4127;106805412;0;0;20000.0;1;0;1;1;0;46;60389163;0
4128;106813769;0;0;10000.0;1;0;1;1;0;25;66189135;0
4129;106815271;1;1;20000.0;2;1;1;1;0;30;66906664;0
4130;106819519;2;2;10000.0;2;1;0;1;0;39;75281339;1
4131;106807739;2;2;30000.0;1;0;0;1;0;34;61520248;0
4132;106806794;2;1;15000.0;1;0;0;1;0;33;61255052;0
4133;106814305;0;0;11000.0;6;6;0;1;0;27;66586123;0
4134;106814769;1;1;7000.0;1;1;1;1;0;32;66761385;0
4135;106809161;1;2;9000.0;1;0;1;1;0;39;62180610;1
4136;106814675;1;1;12000.0;2;2;1;1;0;37;66750364;0
4137;106809464;0;1;12000.0;1;0;1;1;0;46;62365247;0
4138;106812578;1;1;5000.0;1;1;1;1;0;44;64594933;0
4139;106818649;0;0;12000.0;3;2;0;1;0;35;74655610;0
4140;106815910;2;2;12000.0;4;3;1;1;0;33;67147499;1
4141;106806360;0;1;6000.0;1;0;0;0;1;59;61143551;0
4142;106819024;1;1;11000.0;2;2;0;1;0;31;74961042;0
4143;106813623;1;1;5000.0;1;1;1;1;0;24;66075121;0
4144;106807577;2;2;22000.0;2;2;1;1;0;36;61455258;0
4145;106807679;1;1;17000.0;1;0;0;1;0;26;61469656;0
4146;106816007;0;0;13500.0;2;2;1;1;1;61;67160839;0
4147;106808497;1;1;9500.0;1;0;0;1;0;31;61971593;0
4148;106814030;1;1;11000.0;2;2;0;1;0;26;66402823;0
4149;106816119;1;1;15000.0;3;3;1;1;0;35;67174038;0
4150;106810597;0;0;15000.0;1;0;1;1;0;29;62988052;0
4151;106808890;0;0;7000.0;1;0;1;1;0;60;62094492;0
4152;106812688;1;1;6000.0;1;0;1;1;0;42;64831121;0
4153;106809475;1;2;50000.0;1;0;1;1;0;51;62367016;0
4154;106814274;1;1;15000.0;2;2;0;1;0;35;66537982;0
4155;106807744;0;2;12500.0;1;0;1;1;1;51;61520499;1
4156;106809898;1;3;25000.0;1;1;1;1;0;46;62492229;0
4157;106819212;0;0;20000.0;3;2;0;1;0;49;75015155;0
4158;106804576;1;1;7000.0;1;1;1;1;0;44;59933221;0
4159;106817263;1;1;18000.0;1;0;0;1;0;43;72291229;0
4160;106816855;1;0;10000.0;1;0;1;1;0;36;67437733;0
4161;106806968;0;0;9000.0;1;0;0;1;0;23;61307120;0
4162;106814024;1;1;15000.0;2;2;1;1;0;29;66335733;0
4163;106806916;1;4;12000.0;1;1;0;1;0;50;61298854;0
4164;106807426;1;2;25000.0;1;0;0;1;0;43;61428690;0
4165;106809440;0;2;11000.0;2;1;1;1;0;56;62261306;0
4166;106810613;2;2;40000.0;1;0;0;1;0;31;62990719;0
4167;106806279;2;2;12000.0;1;1;0;1;0;39;61126590;0
4168;106817589;0;2;15000.0;1;0;1;1;0;52;73846119;0
4169;106808099;0;0;7000.0;1;0;0;1;0;25;61867547;0
4170;106811085;1;1;5000.0;1;0;1;1;0;52;63590051;0
4171;106813317;1;1;12000.0;1;1;1;1;0;26;65399330;0
4172;106816909;0;1;12000.0;1;0;1;1;0;44;67446147;0
4173;106807079;1;1;10000.0;2;1;1;1;0;29;61356200;0
4174;106811720;2;2;7000.0;2;2;1;1;0;30;64273127;0
4175;106812259;1;1;12000.0;1;0;1;1;0;51;64456802;0
4176;106817749;0;0;7000.0;1;0;1;0;1;64;74026161;0
4177;106804577;1;1;12000.0;1;1;1;1;0;23;59933246;1
4178;106814470;1;1;12000.0;2;2;1;1;0;30;66673808;0
4179;106816919;0;0;8000.0;2;0;1;0;1;34;67529165;0
4180;106817380;2;2;20000.0;1;0;0;1;0;39;73820368;1
4181;106805084;0;0;18000.0;1;0;1;1;0;48;60097305;0
4182;106814777;0;0;18000.0;2;2;1;1;1;62;66762731;0
4183;106814666;0;0;10000.0;3;3;1;1;0;27;66748797;0
4184;106814040;0;0;5500.0;3;2;0;1;0;55;66405999;0
4185;106814719;0;0;15000.0;3;3;0;1;0;26;66755136;1
4186;106815206;2;2;11000.0;2;1;1;1;0;29;66898032;0
4187;106812029;2;2;5000.0;1;0;1;1;0;31;64377281;0
4188;106819573;2;2;12000.0;1;0;1;1;0;40;75289331;0
4189;106811223;1;1;10000.0;1;1;1;1;0;27;63627761;0
4190;106809743;2;2;7500.0;1;0;1;1;0;38;62439152;0
4191;106812706;0;1;15000.0;1;0;0;1;0;55;64834844;0
4192;106805764;2;3;13500.0;2;1;1;1;0;48;60473731;0
4193;106815958;1;1;24000.0;1;1;0;1;0;30;67153066;0
4194;106809996;2;2;15000.0;1;1;1;1;0;38;62505809;0
4195;106811423;0;2;12000.0;1;0;1;1;0;52;63907753;0
4196;106808809;0;0;28000.0;1;0;1;1;0;29;62082885;0
4197;106804902;1;1;12000.0;1;0;1;1;0;28;60054524;0
4198;106810392;1;1;12000.0;1;1;1;1;0;45;62793245;0
4199;106818954;0;2;10000.0;4;4;1;1;0;46;74950082;0
4200;106811180;0;0;13000.0;1;1;1;1;0;51;63603328;0
4201;106808002;0;0;25000.0;1;1;0;1;0;49;61844253;0
4202;106806540;0;1;11500.0;1;0;1;1;0;51;61225247;0
4203;106816972;0;1;6000.0;2;1;1;1;0;55;67540669;0
4204;106808984;2;2;10000.0;1;0;0;1;0;39;62139062;0
4205;106805841;0;2;9500.0;1;1;1;1;1;55;61043714;0
4206;106812832;4;4;14000.0;1;1;1;1;0;36;64888006;0
4207;106817831;1;1;7000.0;1;0;1;1;0;38;74040765;0
4208;106816018;2;1;13000.0;2;2;0;1;0;30;67162635;0
4209;106811411;1;1;11500.0;1;0;1;1;0;44;63906305;0
4210;106815116;2;2;8000.0;2;1;1;1;0;30;66856293;1
4211;106811382;1;1;10000.0;1;0;1;1;0;25;63901003;0
4212;106817908;2;2;9500.0;2;0;1;1;0;35;74179119;1
4213;106818848;1;2;13000.0;1;0;1;1;0;46;74840843;0
4214;106817536;0;0;25000.0;1;0;0;1;0;48;73840646;0
4215;106805254;2;2;6200.0;1;0;1;1;0;35;60118211;1
4216;106807316;0;2;12000.0;2;1;0;1;0;49;61413311;0
4217;106814547;0;1;8000.0;2;1;0;1;0;27;66710237;1
4218;106817469;0;0;11000.0;1;0;1;1;0;49;73831460;0
4219;106805021;0;1;15000.0;1;0;0;1;0;49;60089889;0
4220;106815212;2;2;14000.0;1;0;1;1;0;31;66899044;0
4221;106804756;2;2;23000.0;1;1;0;1;0;42;59976017;0
4222;106804566;0;0;20000.0;1;1;0;1;0;24;59932008;0
4223;106813979;2;2;6000.0;2;2;1;1;0;48;66328915;0
4224;106815816;1;1;20000.0;3;3;1;1;0;33;67093543;0
4225;106806518;0;2;7000.0;1;0;1;0;1;60;61166358;0
4226;106810815;2;2;10000.0;1;1;1;1;0;40;63091518;0
4227;106804687;1;1;8000.0;1;0;0;1;0;39;59966502;0
4228;106812353;0;2;20000.0;1;0;1;1;0;49;64471499;0
4229;106811750;3;3;11000.0;1;1;0;1;0;34;64279643;0
4230;106809546;2;2;16000.0;1;0;0;1;0;27;62376762;0
4231;106814076;0;0;16000.0;1;1;1;1;0;23;66412460;1
4232;106804702;2;2;10000.0;1;0;1;1;0;27;59968300;0
4233;106818082;0;1;15000.0;5;3;1;1;0;28;74462859;0
4234;106808939;0;1;30000.0;1;0;1;1;0;49;62132000;0
4235;106804638;0;0;24000.0;2;1;0;1;0;25;59939625;0
4236;106810914;1;2;11500.0;2;1;1;1;0;48;63314442;0
4237;106817006;0;0;9000.0;1;1;1;1;0;53;67544353;0
4238;106809791;2;2;12000.0;1;1;0;1;0;34;62446903;0
4239;106817864;2;2;6000.0;2;2;1;1;0;56;74168600;0
